Nomor,Tanggal,Location Indicator,Nama UPT,Nama Bandara,Jam Operasional (jam),Jumlah Data Masuk,Ketersediaan Data (%),Catatan
2379,2025-07-13,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
2380,2025-07-13,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
2381,2025-07-13,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
2382,2025-07-13,WAPN,Namlea,Namniwel,24,24,50.0,✅ Lengkap
2383,2025-07-13,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
2384,2025-07-13,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
2385,2025-07-13,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,24,50.0,✅ Lengkap
2386,2025-07-13,WAPU,Kuffar,Kuffar,24,24,50.0,✅ Lengkap
2387,2025-07-13,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
2388,2025-07-13,WAQA,Nunukan,Nunukan,24,37,77.08,✅ Lengkap
2389,2025-07-13,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
2390,2025-07-13,WAQD,Tanjung Harapan,Tanjung Harapan,24,47,97.92,✅ Lengkap
2391,2025-07-13,WAQJ,Yuvai Semaring,Yuvai Semaring,24,53,110.42,✅ Lengkap
2392,2025-07-13,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
2393,2025-07-13,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
2394,2025-07-13,WAQQ,Juwata,Juwata,24,25,52.08,✅ Lengkap
2395,2025-07-13,WAQT,Kalimarau,Kalimarau,24,48,100.0,✅ Lengkap
2396,2025-07-13,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,47,97.92,✅ Lengkap
2397,2025-07-13,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
2398,2025-07-13,WARD,Dhoho,Dhoho,24,48,100.0,✅ Lengkap
2399,2025-07-13,WARE,Banyuwangi,Noto Hadinegoro,24,48,100.0,✅ Lengkap
2400,2025-07-13,WARR,Juanda,Juanda,24,48,100.0,✅ Lengkap
2401,2025-07-13,WART,Trunojoyo,Trunojoyo,24,24,50.0,✅ Lengkap
2402,2025-07-13,WARW,Sangkapura,Harun Thohir,24,48,100.0,✅ Lengkap
2403,2025-07-13,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
2404,2025-07-13,WASF,Torea,Siboru,24,48,100.0,✅ Lengkap
2405,2025-07-13,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
2406,2025-07-13,WASK,Utarom,Utarom,24,24,50.0,✅ Lengkap
2407,2025-07-13,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
2408,2025-07-13,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
2409,2025-07-13,WASS,Domine Eduard Osok,Domine Eduard Osok,24,48,100.0,✅ Lengkap
2410,2025-07-13,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
2411,2025-07-13,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
2412,2025-07-13,WATA,Eltari,A. A. Bere Tallo,24,6,12.5,⚠️ Kurang dari 50%
2413,2025-07-13,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
2414,2025-07-13,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,48,100.0,✅ Lengkap
2415,2025-07-13,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,18,37.5,⚠️ Kurang dari 50%
2416,2025-07-13,WATG,Frans Sales Lega,Frans Sales Lega,24,50,104.17,✅ Lengkap
2417,2025-07-13,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,25,52.08,✅ Lengkap
2418,2025-07-13,WATL,Gewayantana,Gewayantana,24,46,95.83,✅ Lengkap
2419,2025-07-13,WATM,Mali,Mali,24,48,100.0,✅ Lengkap
2420,2025-07-13,WATO,Komodo,Komodo,24,48,100.0,✅ Lengkap
2421,2025-07-13,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
2422,2025-07-13,WATR,David Constantijn Saudale,David Constantijn Saudale,24,24,50.0,✅ Lengkap
2423,2025-07-13,WATS,Tardamu,Tardamu,24,48,100.0,✅ Lengkap
2424,2025-07-13,WATT,Eltari,El Tari,24,48,100.0,✅ Lengkap
2425,2025-07-13,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,48,100.0,✅ Lengkap
2426,2025-07-13,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
2427,2025-07-13,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
2428,2025-07-13,WAUU,Rendani,Rendani,24,37,77.08,✅ Lengkap
2429,2025-07-13,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
2430,2025-07-13,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
2431,2025-07-13,WAVV,Wamena,Wamena,24,47,97.92,✅ Lengkap
2432,2025-07-13,WAWB,Beto Ambari,Betoambari,24,24,50.0,✅ Lengkap
2433,2025-07-13,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
2434,2025-07-13,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
2435,2025-07-13,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
2436,2025-07-13,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,48,100.0,✅ Lengkap
2437,2025-07-13,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
2438,2025-07-13,WAWW,Lanud Haluoleo,Haluoleo,24,30,62.5,✅ Lengkap
2439,2025-07-13,WAYE,Enarotali,Enarotali,24,16,33.33,⚠️ Kurang dari 50%
2440,2025-07-13,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
2441,2025-07-13,WAYY,Mozez Kilangin,Mozez Kilangin,24,49,102.08,✅ Lengkap
2442,2025-07-13,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
2443,2025-07-13,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
2444,2025-07-13,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
2445,2025-07-13,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
2446,2025-07-13,WICA,Kertajati,Kertajati,24,48,100.0,✅ Lengkap
2447,2025-07-13,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,33,68.75,✅ Lengkap
2448,2025-07-13,WICD,Kertajati,Cakrabhuwana,24,48,100.0,✅ Lengkap
2449,2025-07-13,WICN,Tunggul Wulung,Nusawiru,24,48,100.0,✅ Lengkap
2450,2025-07-13,WIDD,Hang Nadim,Hang Nadim,24,48,100.0,✅ Lengkap
2451,2025-07-13,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
2452,2025-07-13,WIDM,Tarempa,Matak,24,0,0.0,❌ Tidak ada data
2453,2025-07-13,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
2454,2025-07-13,WIDO,Lanud Raden Sadjad,Ranai,24,25,52.08,✅ Lengkap
2455,2025-07-13,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
2456,2025-07-13,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,48,100.0,✅ Lengkap
2457,2025-07-13,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
2458,2025-07-13,WIEE,Minangkabau,Minangkabau,24,49,102.08,✅ Lengkap
2459,2025-07-13,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
2460,2025-07-13,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,48,100.0,✅ Lengkap
2461,2025-07-13,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
2462,2025-07-13,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,38,79.17,✅ Lengkap
2463,2025-07-13,WIII,Soekarno Hatta,Soekarno Hatta,24,48,100.0,✅ Lengkap
2464,2025-07-13,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
2465,2025-07-13,WIJI,Depati Parbo,Depati Parbo,24,48,100.0,✅ Lengkap
2466,2025-07-13,WIJJ,Sultan Thaha,Sultan Thaha,24,48,100.0,✅ Lengkap
2467,2025-07-13,WIKK,Depati Amir,Depati Amir,24,48,100.0,✅ Lengkap
2468,2025-07-13,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,48,100.0,✅ Lengkap
2469,2025-07-13,WILL,Radin Inten II,Radin Inten II,24,51,106.25,✅ Lengkap
2470,2025-07-13,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
2471,2025-07-13,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
2472,2025-07-13,WIMB,Binaka,Binaka,24,48,100.0,✅ Lengkap
2473,2025-07-13,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
2474,2025-07-13,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
2475,2025-07-13,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
2476,2025-07-13,WIMM,Kualanamu,Kualanamu Internasional,24,48,100.0,✅ Lengkap
2477,2025-07-13,WIMN,Silangit,Raja Sisingamangaraja XII,24,39,81.25,✅ Lengkap
2478,2025-07-13,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
2479,2025-07-13,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,48,100.0,✅ Lengkap
2480,2025-07-13,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
2481,2025-07-13,WIOD,Singkawang,Singkawang,24,21,43.75,⚠️ Kurang dari 50%
2482,2025-07-13,WIOG,Nangapinoh,Nangapinoh,24,19,39.58,⚠️ Kurang dari 50%
2483,2025-07-13,WIOK,Rahadi Oesman,Rahadi Oesman,24,49,102.08,✅ Lengkap
2484,2025-07-13,WIOO,Supadio,Supadio,24,48,100.0,✅ Lengkap
2485,2025-07-13,WIOP,Pangsuma,Pangsuma,24,22,45.83,⚠️ Kurang dari 50%
2486,2025-07-13,WIOS,Tebelian,Tebelian,24,48,100.0,✅ Lengkap
2487,2025-07-13,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,48,100.0,✅ Lengkap
2488,2025-07-13,WIPO,Radin Inten II,Gatot Soebroto,24,2,4.17,⚠️ Kurang dari 50%
2489,2025-07-13,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,48,100.0,✅ Lengkap
2490,2025-07-13,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
2491,2025-07-13,WIRR,Budiarto,Budiarto,24,48,100.0,✅ Lengkap
2492,2025-07-13,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
2493,2025-07-13,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
2494,2025-07-13,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
2495,2025-07-13,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
2496,2025-07-13,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,48,100.0,✅ Lengkap
2497,2025-07-14,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
2498,2025-07-14,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
2499,2025-07-14,WABB,Frans Kaisiepo,Frans Kaisiepo,24,48,100.0,✅ Lengkap
2500,2025-07-14,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
2501,2025-07-14,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
2502,2025-07-14,WABI,Nabire,Douw Aturure,24,35,72.92,✅ Lengkap
2503,2025-07-14,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,24,50.0,✅ Lengkap
2504,2025-07-14,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,48,100.0,✅ Lengkap
2505,2025-07-14,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,48,100.0,✅ Lengkap
2506,2025-07-14,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,48,100.0,✅ Lengkap
2507,2025-07-14,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,48,100.0,✅ Lengkap
2508,2025-07-14,WADY,Banyuwangi,Banyuwangi,24,48,100.0,✅ Lengkap
2509,2025-07-14,WAEE,Sultan Babullah,Sultan Babullah,24,49,102.08,✅ Lengkap
2510,2025-07-14,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
2511,2025-07-14,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
2512,2025-07-14,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
2513,2025-07-14,WAEL,Oesman Sadik,Oesman Sadik,24,35,72.92,✅ Lengkap
2514,2025-07-14,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
2515,2025-07-14,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
2516,2025-07-14,WAEW,Lanud Leo Wattimena,Pitu,24,16,33.33,⚠️ Kurang dari 50%
2517,2025-07-14,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
2518,2025-07-14,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
2519,2025-07-14,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
2520,2025-07-14,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
2521,2025-07-14,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
2522,2025-07-14,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
2523,2025-07-14,WAFM,Andi Jemma,Andi Jemma,24,37,77.08,✅ Lengkap
2524,2025-07-14,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
2525,2025-07-14,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
2526,2025-07-14,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
2527,2025-07-14,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
2528,2025-07-14,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,47,97.92,✅ Lengkap
2529,2025-07-14,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
2530,2025-07-14,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
2531,2025-07-14,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
2532,2025-07-14,WAGB,Beringin,Hajji Muhammad Sidik,24,48,100.0,✅ Lengkap
2533,2025-07-14,WAGF,H. Asan,Kuala Pembuang,24,15,31.25,⚠️ Kurang dari 50%
2534,2025-07-14,WAGG,Tjilik Riwut,Tjilik Riwut,24,48,100.0,✅ Lengkap
2535,2025-07-14,WAGI,Iskandar,Iskandar,24,48,100.0,✅ Lengkap
2536,2025-07-14,WAGM,Sanggu,Sanggu,24,17,35.42,⚠️ Kurang dari 50%
2537,2025-07-14,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
2538,2025-07-14,WAGS,H. Asan,H. Asan,24,48,100.0,✅ Lengkap
2539,2025-07-14,WAHH,Lanud Adisutjipto,Adisutjipto,24,16,33.33,⚠️ Kurang dari 50%
2540,2025-07-14,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
2541,2025-07-14,WAHL,Tunggul Wulung,Tunggul Wulung,24,48,100.0,✅ Lengkap
2542,2025-07-14,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,48,100.0,✅ Lengkap
2543,2025-07-14,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,48,100.0,✅ Lengkap
2544,2025-07-14,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
2545,2025-07-14,WAJI,Torea,Mararena,24,13,27.08,⚠️ Kurang dari 50%
2546,2025-07-14,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
2547,2025-07-14,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
2548,2025-07-14,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
2549,2025-07-14,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
2550,2025-07-14,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
2551,2025-07-14,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
2552,2025-07-14,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
2553,2025-07-14,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
2554,2025-07-14,WAKT,Tanah Merah,Tanah Merah,24,24,50.0,✅ Lengkap
2555,2025-07-14,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,7,14.58,⚠️ Kurang dari 50%
2556,2025-07-14,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,48,100.0,✅ Lengkap
2557,2025-07-14,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,48,100.0,✅ Lengkap
2558,2025-07-14,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
2559,2025-07-14,WAMH,Naha,Naha,24,48,100.0,✅ Lengkap
2560,2025-07-14,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
2561,2025-07-14,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
2562,2025-07-14,WAMN,Sam Ratulangi,Melonguane,24,32,66.67,✅ Lengkap
2563,2025-07-14,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
2564,2025-07-14,WAOC,Gusti Syamsir Alam,Bersujud,24,48,100.0,✅ Lengkap
2565,2025-07-14,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,48,100.0,✅ Lengkap
2566,2025-07-14,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
2567,2025-07-14,WAOO,Syamsudin Noor,Syamsudin Noor,24,49,102.08,✅ Lengkap
2568,2025-07-14,WAPA,Amahai,Amahai,24,48,100.0,✅ Lengkap
2569,2025-07-14,WAPC,Bandaneira,Bandaneira,24,24,50.0,✅ Lengkap
2570,2025-07-14,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
2571,2025-07-14,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
2572,2025-07-14,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
2573,2025-07-14,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
2574,2025-07-14,WAPN,Namlea,Namniwel,24,24,50.0,✅ Lengkap
2575,2025-07-14,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
2576,2025-07-14,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
2577,2025-07-14,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,24,50.0,✅ Lengkap
2578,2025-07-14,WAPU,Kuffar,Kuffar,24,24,50.0,✅ Lengkap
2579,2025-07-14,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
2580,2025-07-14,WAQA,Nunukan,Nunukan,24,47,97.92,✅ Lengkap
2581,2025-07-14,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
2582,2025-07-14,WAQD,Tanjung Harapan,Tanjung Harapan,24,35,72.92,✅ Lengkap
2583,2025-07-14,WAQJ,Yuvai Semaring,Yuvai Semaring,24,26,54.17,✅ Lengkap
2584,2025-07-14,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
2585,2025-07-14,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
2586,2025-07-14,WAQQ,Juwata,Juwata,24,0,0.0,❌ Tidak ada data
2587,2025-07-14,WAQT,Kalimarau,Kalimarau,24,48,100.0,✅ Lengkap
2588,2025-07-14,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,48,100.0,✅ Lengkap
2589,2025-07-14,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
2590,2025-07-14,WARD,Dhoho,Dhoho,24,48,100.0,✅ Lengkap
2591,2025-07-14,WARE,Banyuwangi,Noto Hadinegoro,24,48,100.0,✅ Lengkap
2592,2025-07-14,WARR,Juanda,Juanda,24,48,100.0,✅ Lengkap
2593,2025-07-14,WART,Trunojoyo,Trunojoyo,24,7,14.58,⚠️ Kurang dari 50%
2594,2025-07-14,WARW,Sangkapura,Harun Thohir,24,48,100.0,✅ Lengkap
2595,2025-07-14,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
2596,2025-07-14,WASF,Torea,Siboru,24,31,64.58,✅ Lengkap
2597,2025-07-14,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
2598,2025-07-14,WASK,Utarom,Utarom,24,24,50.0,✅ Lengkap
2599,2025-07-14,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
2600,2025-07-14,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
2601,2025-07-14,WASS,Domine Eduard Osok,Domine Eduard Osok,24,46,95.83,✅ Lengkap
2602,2025-07-14,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
2603,2025-07-14,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
2604,2025-07-14,WATA,Eltari,A. A. Bere Tallo,24,6,12.5,⚠️ Kurang dari 50%
2605,2025-07-14,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
2606,2025-07-14,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,48,100.0,✅ Lengkap
2607,2025-07-14,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,22,45.83,⚠️ Kurang dari 50%
2608,2025-07-14,WATG,Frans Sales Lega,Frans Sales Lega,24,47,97.92,✅ Lengkap
2609,2025-07-14,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,24,50.0,✅ Lengkap
2610,2025-07-14,WATL,Gewayantana,Gewayantana,24,48,100.0,✅ Lengkap
2611,2025-07-14,WATM,Mali,Mali,24,48,100.0,✅ Lengkap
2612,2025-07-14,WATO,Komodo,Komodo,24,48,100.0,✅ Lengkap
2613,2025-07-14,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
2614,2025-07-14,WATR,David Constantijn Saudale,David Constantijn Saudale,24,24,50.0,✅ Lengkap
2615,2025-07-14,WATS,Tardamu,Tardamu,24,48,100.0,✅ Lengkap
2616,2025-07-14,WATT,Eltari,El Tari,24,48,100.0,✅ Lengkap
2617,2025-07-14,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,48,100.0,✅ Lengkap
2618,2025-07-14,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
2619,2025-07-14,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
2620,2025-07-14,WAUU,Rendani,Rendani,24,46,95.83,✅ Lengkap
2621,2025-07-14,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
2622,2025-07-14,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
2623,2025-07-14,WAVV,Wamena,Wamena,24,48,100.0,✅ Lengkap
2624,2025-07-14,WAWB,Beto Ambari,Betoambari,24,24,50.0,✅ Lengkap
2625,2025-07-14,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
2626,2025-07-14,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
2627,2025-07-14,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
2628,2025-07-14,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,48,100.0,✅ Lengkap
2629,2025-07-14,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
2630,2025-07-14,WAWW,Lanud Haluoleo,Haluoleo,24,34,70.83,✅ Lengkap
2631,2025-07-14,WAYE,Enarotali,Enarotali,24,16,33.33,⚠️ Kurang dari 50%
2632,2025-07-14,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
2633,2025-07-14,WAYY,Mozez Kilangin,Mozez Kilangin,24,46,95.83,✅ Lengkap
2634,2025-07-14,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
2635,2025-07-14,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
2636,2025-07-14,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
2637,2025-07-14,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
2638,2025-07-14,WICA,Kertajati,Kertajati,24,48,100.0,✅ Lengkap
2639,2025-07-14,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,33,68.75,✅ Lengkap
2640,2025-07-14,WICD,Kertajati,Cakrabhuwana,24,49,102.08,✅ Lengkap
2641,2025-07-14,WICN,Tunggul Wulung,Nusawiru,24,48,100.0,✅ Lengkap
2642,2025-07-14,WIDD,Hang Nadim,Hang Nadim,24,48,100.0,✅ Lengkap
2643,2025-07-14,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
2644,2025-07-14,WIDM,Tarempa,Matak,24,10,20.83,⚠️ Kurang dari 50%
2645,2025-07-14,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
2646,2025-07-14,WIDO,Lanud Raden Sadjad,Ranai,24,7,14.58,⚠️ Kurang dari 50%
2647,2025-07-14,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
2648,2025-07-14,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,48,100.0,✅ Lengkap
2649,2025-07-14,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
2650,2025-07-14,WIEE,Minangkabau,Minangkabau,24,47,97.92,✅ Lengkap
2651,2025-07-14,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
2652,2025-07-14,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,48,100.0,✅ Lengkap
2653,2025-07-14,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
2654,2025-07-14,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,40,83.33,✅ Lengkap
2655,2025-07-14,WIII,Soekarno Hatta,Soekarno Hatta,24,48,100.0,✅ Lengkap
